Date,D,CT,FT,IT
2016/4/24,71528,72.6,60.6,67.5
2016/4/24,72208,72.6,60.6,67.5
2016/4/24,72075,72.6,60.6,67.5
2016/4/24,72402,72.6,60.6,67.5
2016/4/24,74119,72.6,60.6,67.5
2016/4/24,71527,72.6,60.6,67.5
2016/4/24,67075,72.6,60.6,67.5
2016/4/29,68253,46.6,49.5,54.6
2016/4/29,65087,46.6,49.5,54.6
2016/4/29,63291,46.6,49.5,54.6
2016/4/29,62161,46.6,49.5,54.6
2016/4/29,61978,46.6,49.5,54.6
2016/4/29,62654,46.6,49.5,54.6
2016/4/29,66478,46.6,49.5,54.6
2016/4/29,71495,46.6,49.5,54.6
2016/4/29,74378,46.6,49.5,54.6
2016/4/29,75720,46.6,49.5,54.6
2016/4/29,76914,46.6,49.5,54.6
2016/4/29,77902,46.6,49.5,54.6
2016/4/29,78220,46.6,49.5,54.6
2016/4/29,78127,46.6,49.5,54.6
2016/4/29,78161,46.6,49.5,54.6
2016/4/29,77661,46.6,49.5,54.6
2016/4/29,76784,46.6,49.5,54.6
2016/4/29,76170,46.6,49.5,54.6
2016/4/29,75354,46.6,49.5,54.6
2016/4/29,74246,46.6,49.5,54.6
2016/4/29,74042,46.6,49.5,54.6
2016/4/29,75410,46.6,49.5,54.6
2016/4/29,73404,46.6,49.5,54.6
2016/4/29,69636,46.6,49.5,54.6
2016/4/30,65822,46.9,49.3,65.8
2016/4/30,62837,46.9,49.3,65.8
2016/4/30,61158,46.9,49.3,65.8
2016/4/30,60617,46.9,49.3,65.8
2016/4/30,59951,46.9,49.3,65.8
2016/4/30,59537,46.9,49.3,65.8
2016/4/30,60781,46.9,49.3,65.8
2016/4/30,62215,46.9,49.3,65.8
2016/4/30,64580,46.9,49.3,65.8
2016/4/30,67537,46.9,49.3,65.8
2016/4/30,69416,46.9,49.3,65.8
2016/4/30,70551,46.9,49.3,65.8
2016/4/30,70833,46.9,49.3,65.8
2016/4/30,70607,46.9,49.3,65.8
2016/4/30,70258,46.9,49.3,65.8
2016/4/30,69869,46.9,49.3,65.8
2016/4/30,70128,46.9,49.3,65.8
2016/4/30,70514,46.9,49.3,65.8
2016/4/30,71012,46.9,49.3,65.8
2016/4/30,70920,46.9,49.3,65.8
2016/4/30,70863,46.9,49.3,65.8
2016/4/30,71658,46.9,49.3,65.8
2016/4/30,70149,46.9,49.3,65.8
2016/4/30,66712,46.9,49.3,65.8
2016/5/1,63011,49.8,49.7,56.5
2016/5/1,60254,49.8,49.7,56.5
2016/5/1,59036,49.8,49.7,56.5
2016/5/1,58224,49.8,49.7,56.5
2016/5/1,58049,49.8,49.7,56.5
2016/5/1,57765,49.8,49.7,56.5
2016/5/1,58275,49.8,49.7,56.5
2016/5/1,58264,49.8,49.7,56.5
2016/5/1,60521,49.8,49.7,56.5
2016/5/1,63770,49.8,49.7,56.5
2016/5/1,65989,49.8,49.7,56.5
2016/5/1,67304,49.8,49.7,56.5
2016/5/1,68202,49.8,49.7,56.5
2016/5/1,68524,49.8,49.7,56.5
2016/5/1,69168,49.8,49.7,56.5
2016/5/1,69525,49.8,49.7,56.5
2016/5/1,69869,49.8,49.7,56.5
2016/5/1,70677,49.8,49.7,56.5
2016/5/1,71431,49.8,49.7,56.5
2016/5/1,71697,49.8,49.7,56.5
2016/5/1,72035,49.8,49.7,56.5
2016/5/1,73381,49.8,49.7,56.5
2016/5/1,71325,49.8,49.7,56.5
2016/5/1,67328,49.8,49.7,56.5
2016/5/6,65787,65.1,61.9,62.9
2016/5/6,63175,65.1,61.9,62.9
2016/5/6,61294,65.1,61.9,62.9
2016/5/6,60397,65.1,61.9,62.9
2016/5/6,60095,65.1,61.9,62.9
2016/5/6,61073,65.1,61.9,62.9
2016/5/6,64516,65.1,61.9,62.9
2016/5/6,68892,65.1,61.9,62.9
2016/5/6,72289,65.1,61.9,62.9
2016/5/6,73681,65.1,61.9,62.9
2016/5/6,74684,65.1,61.9,62.9
2016/5/6,75639,65.1,61.9,62.9
2016/5/6,76219,65.1,61.9,62.9
2016/5/6,77046,65.1,61.9,62.9
2016/5/6,77885,65.1,61.9,62.9
2016/5/6,78251,65.1,61.9,62.9
2016/5/6,78562,65.1,61.9,62.9
2016/5/6,78847,65.1,61.9,62.9
2016/5/6,78137,65.1,61.9,62.9
2016/5/6,76868,65.1,61.9,62.9
2016/5/6,75376,65.1,61.9,62.9
2016/5/6,76248,65.1,61.9,62.9
2016/5/6,74376,65.1,61.9,62.9
2016/5/6,70211,65.1,61.9,62.9
2016/5/7,65530,57.2,55.3,52.5
2016/5/7,61910,57.2,55.3,52.5
2016/5/7,59565,57.2,55.3,52.5
2016/5/7,58202,57.2,55.3,52.5
2016/5/7,57411,57.2,55.3,52.5
2016/5/7,57490,57.2,55.3,52.5
2016/5/7,57816,57.2,55.3,52.5
2016/5/7,58192,57.2,55.3,52.5
2016/5/7,61099,57.2,55.3,52.5
2016/5/7,64512,57.2,55.3,52.5
2016/5/7,66857,57.2,55.3,52.5
2016/5/7,68422,57.2,55.3,52.5
2016/5/7,69259,57.2,55.3,52.5
2016/5/7,70033,57.2,55.3,52.5
2016/5/7,70860,57.2,55.3,52.5
2016/5/7,71589,57.2,55.3,52.5
2016/5/7,72495,57.2,55.3,52.5
2016/5/7,72982,57.2,55.3,52.5
2016/5/7,72430,57.2,55.3,52.5
2016/5/7,71412,57.2,55.3,52.5
2016/5/7,70391,57.2,55.3,52.5
2016/5/7,71053,57.2,55.3,52.5
2016/5/7,69692,57.2,55.3,52.5
2016/5/7,66254,57.2,55.3,52.5
2016/5/8,62196,57.2,55.6,56.2
2016/5/8,59113,57.2,55.6,56.2
2016/5/8,57018,57.2,55.6,56.2
2016/5/8,55774,57.2,55.6,56.2
2016/5/8,55067,57.2,55.6,56.2
2016/5/8,55138,57.2,55.6,56.2
2016/5/8,55339,57.2,55.6,56.2
2016/5/8,55526,57.2,55.6,56.2
2016/5/8,57919,57.2,55.6,56.2
2016/5/8,61801,57.2,55.6,56.2
2016/5/8,64202,57.2,55.6,56.2
2016/5/8,65453,57.2,55.6,56.2
2016/5/8,66331,57.2,55.6,56.2
2016/5/8,67130,57.2,55.6,56.2
2016/5/8,67489,57.2,55.6,56.2
2016/5/8,67867,57.2,55.6,56.2
2016/5/8,68343,57.2,55.6,56.2
2016/5/8,68827,57.2,55.6,56.2
2016/5/8,68909,57.2,55.6,56.2
2016/5/8,69116,57.2,55.6,56.2
2016/5/8,69547,57.2,55.6,56.2
2016/5/8,71781,57.2,55.6,56.2
2016/5/8,70975,57.2,55.6,56.2
2016/5/8,67078,57.2,55.6,56.2
2016/5/13,68364,47.7,50.2,51.1
2016/5/13,65622,47.7,50.2,51.1
2016/5/13,63393,47.7,50.2,51.1
2016/5/13,62068,47.7,50.2,51.1
2016/5/13,61677,47.7,50.2,51.1
2016/5/13,62119,47.7,50.2,51.1
2016/5/13,65224,47.7,50.2,51.1
2016/5/13,69581,47.7,50.2,51.1
2016/5/13,73359,47.7,50.2,51.1
2016/5/13,75501,47.7,50.2,51.1
2016/5/13,77193,47.7,50.2,51.1
2016/5/13,78615,47.7,50.2,51.1
2016/5/13,79454,47.7,50.2,51.1
2016/5/13,80046,47.7,50.2,51.1
2016/5/13,80774,47.7,50.2,51.1
2016/5/13,80999,47.7,50.2,51.1
2016/5/13,81328,47.7,50.2,51.1
2016/5/13,81296,47.7,50.2,51.1
2016/5/13,80592,47.7,50.2,51.1
2016/5/13,79004,47.7,50.2,51.1
2016/5/13,77344,47.7,50.2,51.1
2016/5/13,77211,47.7,50.2,51.1
2016/5/13,74944,47.7,50.2,51.1
2016/5/13,70393,47.7,50.2,51.1
2016/5/14,66023,47.3,42.2,47.9
2016/5/14,62592,47.3,42.2,47.9
2016/5/14,60820,47.3,42.2,47.9
2016/5/14,59256,47.3,42.2,47.9
2016/5/14,58633,47.3,42.2,47.9
2016/5/14,58988,47.3,42.2,47.9
2016/5/14,59815,47.3,42.2,47.9
2016/5/14,60836,47.3,42.2,47.9
2016/5/14,63133,47.3,42.2,47.9
2016/5/14,66511,47.3,42.2,47.9
2016/5/14,69035,47.3,42.2,47.9
2016/5/14,70221,47.3,42.2,47.9
2016/5/14,70789,47.3,42.2,47.9
2016/5/14,70994,47.3,42.2,47.9
2016/5/14,70930,47.3,42.2,47.9
2016/5/14,70921,47.3,42.2,47.9
2016/5/14,70907,47.3,42.2,47.9
2016/5/14,71188,47.3,42.2,47.9
2016/5/14,71039,47.3,42.2,47.9
2016/5/14,70465,47.3,42.2,47.9
2016/5/14,69866,47.3,42.2,47.9
2016/5/14,71018,47.3,42.2,47.9
2016/5/14,70044,47.3,42.2,47.9
2016/5/14,66773,47.3,42.2,47.9
2016/5/15,63250,57.1,51.9,49.3
2016/5/15,60936,57.1,51.9,49.3
2016/5/15,59497,57.1,51.9,49.3
2016/5/15,58575,57.1,51.9,49.3
2016/5/15,58182,57.1,51.9,49.3
2016/5/15,58431,57.1,51.9,49.3
2016/5/15,58507,57.1,51.9,49.3
2016/5/15,58765,57.1,51.9,49.3
2016/5/15,60799,57.1,51.9,49.3
2016/5/15,63589,57.1,51.9,49.3
2016/5/15,65190,57.1,51.9,49.3
2016/5/15,65684,57.1,51.9,49.3
2016/5/15,66152,57.1,51.9,49.3
2016/5/15,66435,57.1,51.9,49.3
2016/5/15,66498,57.1,51.9,49.3
2016/5/15,66601,57.1,51.9,49.3
2016/5/15,66996,57.1,51.9,49.3
2016/5/15,67831,57.1,51.9,49.3
2016/5/15,68463,57.1,51.9,49.3
2016/5/15,68589,57.1,51.9,49.3
2016/5/15,68920,57.1,51.9,49.3
2016/5/15,71025,57.1,51.9,49.3
2016/5/15,70246,57.1,51.9,49.3
2016/5/15,66356,57.1,51.9,49.3
2016/5/20,66414,64.5,64.5,61.6
2016/5/20,63406,64.5,64.5,61.6
2016/5/20,61230,64.5,64.5,61.6
2016/5/20,59930,64.5,64.5,61.6
2016/5/20,59702,64.5,64.5,61.6
2016/5/20,61292,64.5,64.5,61.6
2016/5/20,64139,64.5,64.5,61.6
2016/5/20,68365,64.5,64.5,61.6
2016/5/20,72223,64.5,64.5,61.6
2016/5/20,74391,64.5,64.5,61.6
2016/5/20,76251,64.5,64.5,61.6
2016/5/20,77451,64.5,64.5,61.6
2016/5/20,78233,64.5,64.5,61.6
2016/5/20,78922,64.5,64.5,61.6
2016/5/20,79654,64.5,64.5,61.6
2016/5/20,79525,64.5,64.5,61.6
2016/5/20,79272,64.5,64.5,61.6
2016/5/20,79079,64.5,64.5,61.6
2016/5/20,77988,64.5,64.5,61.6
2016/5/20,76611,64.5,64.5,61.6
2016/5/20,75511,64.5,64.5,61.6
2016/5/20,75722,64.5,64.5,61.6
2016/5/20,74205,64.5,64.5,61.6
2016/5/20,69920,64.5,64.5,61.6
2016/5/21,65827,67.2,64.2,64.9
2016/5/21,62626,67.2,64.2,64.9
2016/5/21,60167,67.2,64.2,64.9
2016/5/21,58690,67.2,64.2,64.9
2016/5/21,57868,67.2,64.2,64.9
2016/5/21,57975,67.2,64.2,64.9
2016/5/21,58993,67.2,64.2,64.9
2016/5/21,59767,67.2,64.2,64.9
2016/5/21,62785,67.2,64.2,64.9
2016/5/21,66395,67.2,64.2,64.9
2016/5/21,69306,67.2,64.2,64.9
2016/5/21,71084,67.2,64.2,64.9
2016/5/21,72378,67.2,64.2,64.9
2016/5/21,73418,67.2,64.2,64.9
2016/5/21,74044,67.2,64.2,64.9
2016/5/21,74502,67.2,64.2,64.9
2016/5/21,75069,67.2,64.2,64.9
2016/5/21,75755,67.2,64.2,64.9
2016/5/21,75883,67.2,64.2,64.9
2016/5/21,75109,67.2,64.2,64.9
2016/5/21,73597,67.2,64.2,64.9
2016/5/21,73730,67.2,64.2,64.9
2016/5/21,72726,67.2,64.2,64.9
2016/5/21,69319,67.2,64.2,64.9
2016/5/22,65519,68.5,60.7,66.4
2016/5/22,62093,68.5,60.7,66.4
2016/5/22,59598,68.5,60.7,66.4
2016/5/22,58200,68.5,60.7,66.4
2016/5/22,57458,68.5,60.7,66.4
2016/5/22,56951,68.5,60.7,66.4
2016/5/22,56869,68.5,60.7,66.4
2016/5/22,56719,68.5,60.7,66.4
2016/5/22,59523,68.5,60.7,66.4
2016/5/22,63207,68.5,60.7,66.4
2016/5/22,66211,68.5,60.7,66.4
2016/5/22,68379,68.5,60.7,66.4
2016/5/22,70101,68.5,60.7,66.4
2016/5/22,71710,68.5,60.7,66.4
2016/5/22,72984,68.5,60.7,66.4
2016/5/22,74335,68.5,60.7,66.4
2016/5/22,75910,68.5,60.7,66.4
2016/5/22,77524,68.5,60.7,66.4
2016/5/22,78628,68.5,60.7,66.4
2016/5/22,78711,68.5,60.7,66.4
2016/5/22,77731,68.5,60.7,66.4
2016/5/22,77772,68.5,60.7,66.4
2016/5/22,76271,68.5,60.7,66.4
2016/5/22,71911,68.5,60.7,66.4
2016/5/27,78076,75.1,80,76.4
2016/5/27,73357,75.1,80,76.4
2016/5/27,69846,75.1,80,76.4
2016/5/27,67926,75.1,80,76.4
2016/5/27,67032,75.1,80,76.4
2016/5/27,67816,75.1,80,76.4
2016/5/27,70546,75.1,80,76.4
2016/5/27,74127,75.1,80,76.4
2016/5/27,78833,75.1,80,76.4
2016/5/27,82527,75.1,80,76.4
2016/5/27,85553,75.1,80,76.4
2016/5/27,88200,75.1,80,76.4
2016/5/27,90400,75.1,80,76.4
2016/5/27,92089,75.1,80,76.4
2016/5/27,93160,75.1,80,76.4
2016/5/27,93634,75.1,80,76.4
2016/5/27,93286,75.1,80,76.4
2016/5/27,92395,75.1,80,76.4
2016/5/27,90985,75.1,80,76.4
2016/5/27,88640,75.1,80,76.4
2016/5/27,86081,75.1,80,76.4
2016/5/27,85499,75.1,80,76.4
2016/5/27,83387,75.1,80,76.4
2016/5/27,78746,75.1,80,76.4
2016/5/28,73320,74.9,80,75.2
2016/5/28,69370,74.9,80,75.2
2016/5/28,66354,74.9,80,75.2
2016/5/28,64212,74.9,80,75.2
2016/5/28,62947,74.9,80,75.2
2016/5/28,62575,74.9,80,75.2
2016/5/28,62970,74.9,80,75.2
2016/5/28,63691,74.9,80,75.2
2016/5/28,66446,74.9,80,75.2
2016/5/28,70710,74.9,80,75.2
2016/5/28,75038,74.9,80,75.2
2016/5/28,78873,74.9,80,75.2
2016/5/28,81871,74.9,80,75.2
2016/5/28,84147,74.9,80,75.2
2016/5/28,85773,74.9,80,75.2
2016/5/28,86875,74.9,80,75.2
2016/5/28,87712,74.9,80,75.2
2016/5/28,88092,74.9,80,75.2
2016/5/28,87930,74.9,80,75.2
2016/5/28,86392,74.9,80,75.2
2016/5/28,83661,74.9,80,75.2
2016/5/28,82391,74.9,80,75.2
2016/5/28,80660,74.9,80,75.2
2016/5/28,76696,74.9,80,75.2
2016/5/29,72018,75.9,74.2,74.3
2016/5/29,67913,75.9,74.2,74.3
2016/5/29,64867,75.9,74.2,74.3
2016/5/29,62759,75.9,74.2,74.3
2016/5/29,61459,75.9,74.2,74.3
2016/5/29,61309,75.9,74.2,74.3
2016/5/29,60761,75.9,74.2,74.3
2016/5/29,60740,75.9,74.2,74.3
2016/5/29,63229,75.9,74.2,74.3
2016/5/29,68593,75.9,74.2,74.3
2016/5/29,73442,75.9,74.2,74.3
2016/5/29,77596,75.9,74.2,74.3
2016/5/29,81325,75.9,74.2,74.3
2016/5/29,84249,75.9,74.2,74.3
2016/5/29,86428,75.9,74.2,74.3
2016/5/29,87919,75.9,74.2,74.3
2016/5/29,88857,75.9,74.2,74.3
2016/5/29,89572,75.9,74.2,74.3
2016/5/29,89568,75.9,74.2,74.3
2016/5/29,88054,75.9,74.2,74.3
2016/5/29,85044,75.9,74.2,74.3
2016/5/29,82790,75.9,74.2,74.3
2016/5/29,81029,75.9,74.2,74.3
2016/5/29,76732,75.9,74.2,74.3
2016/6/3,74982,72.1,72.2,69
2016/6/3,71026,72.1,72.2,69
2016/6/3,68043,72.1,72.2,69
2016/6/3,66370,72.1,72.2,69
2016/6/3,65496,72.1,72.2,69
2016/6/3,66586,72.1,72.2,69
2016/6/3,68263,72.1,72.2,69
2016/6/3,71967,72.1,72.2,69
2016/6/3,77046,72.1,72.2,69
2016/6/3,80702,72.1,72.2,69
2016/6/3,83981,72.1,72.2,69
2016/6/3,87075,72.1,72.2,69
2016/6/3,89413,72.1,72.2,69
2016/6/3,91334,72.1,72.2,69
2016/6/3,93102,72.1,72.2,69
2016/6/3,93901,72.1,72.2,69
2016/6/3,93958,72.1,72.2,69
2016/6/3,93325,72.1,72.2,69
2016/6/3,91533,72.1,72.2,69
2016/6/3,88842,72.1,72.2,69
2016/6/3,86041,72.1,72.2,69
2016/6/3,84649,72.1,72.2,69
2016/6/3,82928,72.1,72.2,69
2016/6/3,78441,72.1,72.2,69
2016/6/4,73831,70.5,67.8,69.6
2016/6/4,69943,70.5,67.8,69.6
2016/6/4,66966,70.5,67.8,69.6
2016/6/4,64948,70.5,67.8,69.6
2016/6/4,63837,70.5,67.8,69.6
2016/6/4,63754,70.5,67.8,69.6
2016/6/4,64146,70.5,67.8,69.6
2016/6/4,64656,70.5,67.8,69.6
2016/6/4,67113,70.5,67.8,69.6
2016/6/4,71403,70.5,67.8,69.6
2016/6/4,75048,70.5,67.8,69.6
2016/6/4,78195,70.5,67.8,69.6
2016/6/4,80022,70.5,67.8,69.6
2016/6/4,81454,70.5,67.8,69.6
2016/6/4,82250,70.5,67.8,69.6
2016/6/4,82620,70.5,67.8,69.6
2016/6/4,82729,70.5,67.8,69.6
2016/6/4,82671,70.5,67.8,69.6
2016/6/4,82354,70.5,67.8,69.6
2016/6/4,80951,70.5,67.8,69.6
2016/6/4,79169,70.5,67.8,69.6
2016/6/4,78541,70.5,67.8,69.6
2016/6/4,77349,70.5,67.8,69.6
2016/6/4,73414,70.5,67.8,69.6
2016/6/5,68887,73,68.5,72.3
2016/6/5,65725,73,68.5,72.3
2016/6/5,63763,73,68.5,72.3
2016/6/5,61982,73,68.5,72.3
2016/6/5,60935,73,68.5,72.3
2016/6/5,60692,73,68.5,72.3
2016/6/5,60356,73,68.5,72.3
2016/6/5,60228,73,68.5,72.3
2016/6/5,62597,73,68.5,72.3
2016/6/5,67213,73,68.5,72.3
2016/6/5,71258,73,68.5,72.3
2016/6/5,74215,73,68.5,72.3
2016/6/5,76782,73,68.5,72.3
2016/6/5,78935,73,68.5,72.3
2016/6/5,80586,73,68.5,72.3
2016/6/5,82069,73,68.5,72.3
2016/6/5,83854,73,68.5,72.3
2016/6/5,85256,73,68.5,72.3
2016/6/5,86051,73,68.5,72.3
2016/6/5,85553,73,68.5,72.3
2016/6/5,83629,73,68.5,72.3
2016/6/5,82063,73,68.5,72.3
2016/6/5,80793,73,68.5,72.3
2016/6/5,75731,73,68.5,72.3
2016/6/10,80272,85.2,82.1,80.9
2016/6/10,75651,85.2,82.1,80.9
2016/6/10,72476,85.2,82.1,80.9
2016/6/10,70349,85.2,82.1,80.9
2016/6/10,69314,85.2,82.1,80.9
2016/6/10,69579,85.2,82.1,80.9
2016/6/10,71058,85.2,82.1,80.9
2016/6/10,74702,85.2,82.1,80.9
2016/6/10,80392,85.2,82.1,80.9
2016/6/10,85836,85.2,82.1,80.9
2016/6/10,91206,85.2,82.1,80.9
2016/6/10,96234,85.2,82.1,80.9
2016/6/10,100329,85.2,82.1,80.9
2016/6/10,104056,85.2,82.1,80.9
2016/6/10,107324,85.2,82.1,80.9
2016/6/10,109704,85.2,82.1,80.9
2016/6/10,111290,85.2,82.1,80.9
2016/6/10,111677,85.2,82.1,80.9
2016/6/10,110316,85.2,82.1,80.9
2016/6/10,108096,85.2,82.1,80.9
2016/6/10,104615,85.2,82.1,80.9
2016/6/10,101419,85.2,82.1,80.9
2016/6/10,98210,85.2,82.1,80.9
2016/6/10,92011,85.2,82.1,80.9
2016/6/11,85417,72.8,73.3,81.2
2016/6/11,79263,72.8,73.3,81.2
2016/6/11,75623,72.8,73.3,81.2
2016/6/11,72732,72.8,73.3,81.2
2016/6/11,70770,72.8,73.3,81.2
2016/6/11,70307,72.8,73.3,81.2
2016/6/11,70456,72.8,73.3,81.2
2016/6/11,71982,72.8,73.3,81.2
2016/6/11,76620,72.8,73.3,81.2
2016/6/11,82501,72.8,73.3,81.2
2016/6/11,89384,72.8,73.3,81.2
2016/6/11,95215,72.8,73.3,81.2
2016/6/11,99630,72.8,73.3,81.2
2016/6/11,102922,72.8,73.3,81.2
2016/6/11,105429,72.8,73.3,81.2
2016/6/11,107392,72.8,73.3,81.2
2016/6/11,108843,72.8,73.3,81.2
2016/6/11,109541,72.8,73.3,81.2
2016/6/11,109368,72.8,73.3,81.2
2016/6/11,107859,72.8,73.3,81.2
2016/6/11,104764,72.8,73.3,81.2
2016/6/11,101353,72.8,73.3,81.2
2016/6/11,98208,72.8,73.3,81.2
2016/6/11,92391,72.8,73.3,81.2
2016/6/12,85942,71.1,62.7,76.4
2016/6/12,80075,71.1,62.7,76.4
2016/6/12,75901,71.1,62.7,76.4
2016/6/12,72734,71.1,62.7,76.4
2016/6/12,70320,71.1,62.7,76.4
2016/6/12,68970,71.1,62.7,76.4
2016/6/12,67977,71.1,62.7,76.4
2016/6/12,68430,71.1,62.7,76.4
2016/6/12,72367,71.1,62.7,76.4
2016/6/12,77045,71.1,62.7,76.4
2016/6/12,82479,71.1,62.7,76.4
2016/6/12,87067,71.1,62.7,76.4
2016/6/12,90971,71.1,62.7,76.4
2016/6/12,93865,71.1,62.7,76.4
2016/6/12,95603,71.1,62.7,76.4
2016/6/12,96360,71.1,62.7,76.4
2016/6/12,97053,71.1,62.7,76.4
2016/6/12,97571,71.1,62.7,76.4
2016/6/12,97171,71.1,62.7,76.4
2016/6/12,95417,71.1,62.7,76.4
2016/6/12,92731,71.1,62.7,76.4
2016/6/12,90533,71.1,62.7,76.4
2016/6/12,88302,71.1,62.7,76.4
2016/6/12,83023,71.1,62.7,76.4
2016/6/17,88942,76.3,75.7,77.1
2016/6/17,83224,76.3,75.7,77.1
2016/6/17,77201,76.3,75.7,77.1
2016/6/17,75016,76.3,75.7,77.1
2016/6/17,73586,76.3,75.7,77.1
2016/6/17,73640,76.3,75.7,77.1
2016/6/17,75731,76.3,75.7,77.1
2016/6/17,79130,76.3,75.7,77.1
2016/6/17,83506,76.3,75.7,77.1
2016/6/17,88366,76.3,75.7,77.1
2016/6/17,93201,76.3,75.7,77.1
2016/6/17,97934,76.3,75.7,77.1
2016/6/17,102225,76.3,75.7,77.1
2016/6/17,105656,76.3,75.7,77.1
2016/6/17,108868,76.3,75.7,77.1
2016/6/17,111291,76.3,75.7,77.1
2016/6/17,112982,76.3,75.7,77.1
2016/6/17,113422,76.3,75.7,77.1
2016/6/17,112502,76.3,75.7,77.1
2016/6/17,109610,76.3,75.7,77.1
2016/6/17,105319,76.3,75.7,77.1
2016/6/17,101022,76.3,75.7,77.1
2016/6/17,97617,76.3,75.7,77.1
2016/6/17,91563,76.3,75.7,77.1
2016/6/18,85210,80.4,80.2,77.3
2016/6/18,79142,80.4,80.2,77.3
2016/6/18,74619,80.4,80.2,77.3
2016/6/18,71584,80.4,80.2,77.3
2016/6/18,69647,80.4,80.2,77.3
2016/6/18,68963,80.4,80.2,77.3
2016/6/18,68839,80.4,80.2,77.3
2016/6/18,70002,80.4,80.2,77.3
2016/6/18,74140,80.4,80.2,77.3
2016/6/18,79207,80.4,80.2,77.3
2016/6/18,84494,80.4,80.2,77.3
2016/6/18,89583,80.4,80.2,77.3
2016/6/18,93573,80.4,80.2,77.3
2016/6/18,96612,80.4,80.2,77.3
2016/6/18,99112,80.4,80.2,77.3
2016/6/18,101406,80.4,80.2,77.3
2016/6/18,103205,80.4,80.2,77.3
2016/6/18,104685,80.4,80.2,77.3
2016/6/18,104844,80.4,80.2,77.3
2016/6/18,102943,80.4,80.2,77.3
2016/6/18,99467,80.4,80.2,77.3
2016/6/18,95703,80.4,80.2,77.3
2016/6/18,93092,80.4,80.2,77.3
2016/6/18,87878,80.4,80.2,77.3
2016/6/19,81955,84.6,83.3,81
2016/6/19,76497,84.6,83.3,81
2016/6/19,72608,84.6,83.3,81
2016/6/19,69963,84.6,83.3,81
2016/6/19,68078,84.6,83.3,81
2016/6/19,66815,84.6,83.3,81
2016/6/19,65847,84.6,83.3,81
2016/6/19,66192,84.6,83.3,81
2016/6/19,70765,84.6,83.3,81
2016/6/19,77068,84.6,83.3,81
2016/6/19,83832,84.6,83.3,81
2016/6/19,89823,84.6,83.3,81
2016/6/19,95069,84.6,83.3,81
2016/6/19,99068,84.6,83.3,81
2016/6/19,101748,84.6,83.3,81
2016/6/19,104189,84.6,83.3,81
2016/6/19,106286,84.6,83.3,81
2016/6/19,107983,84.6,83.3,81
2016/6/19,108606,84.6,83.3,81
2016/6/19,107486,84.6,83.3,81
2016/6/19,104840,84.6,83.3,81
2016/6/19,102047,84.6,83.3,81
2016/6/19,99579,84.6,83.3,81
2016/6/19,93798,84.6,83.3,81
2016/6/24,85868,79.5,75.4,77.5
2016/6/24,80634,79.5,75.4,77.5
2016/6/24,76859,79.5,75.4,77.5
2016/6/24,74118,79.5,75.4,77.5
2016/6/24,72689,79.5,75.4,77.5
2016/6/24,73229,79.5,75.4,77.5
2016/6/24,75343,79.5,75.4,77.5
2016/6/24,77968,79.5,75.4,77.5
2016/6/24,83111,79.5,75.4,77.5
2016/6/24,88100,79.5,75.4,77.5
2016/6/24,93102,79.5,75.4,77.5
2016/6/24,97459,79.5,75.4,77.5
2016/6/24,101276,79.5,75.4,77.5
2016/6/24,104680,79.5,75.4,77.5
2016/6/24,107700,79.5,75.4,77.5
2016/6/24,109988,79.5,75.4,77.5
2016/6/24,111785,79.5,75.4,77.5
2016/6/24,112641,79.5,75.4,77.5
2016/6/24,111911,79.5,75.4,77.5
2016/6/24,109768,79.5,75.4,77.5
2016/6/24,105805,79.5,75.4,77.5
2016/6/24,101961,79.5,75.4,77.5
2016/6/24,98990,79.5,75.4,77.5
2016/6/24,92893,79.5,75.4,77.5
2016/6/25,86264,82.8,80.4,81.8
2016/6/25,81223,82.8,80.4,81.8
2016/6/25,77466,82.8,80.4,81.8
2016/6/25,74470,82.8,80.4,81.8
2016/6/25,72641,82.8,80.4,81.8
2016/6/25,71880,82.8,80.4,81.8
2016/6/25,71810,82.8,80.4,81.8
2016/6/25,73230,82.8,80.4,81.8
2016/6/25,77918,82.8,80.4,81.8
2016/6/25,83766,82.8,80.4,81.8
2016/6/25,90777,82.8,80.4,81.8
2016/6/25,97210,82.8,80.4,81.8
2016/6/25,102190,82.8,80.4,81.8
2016/6/25,106298,82.8,80.4,81.8
2016/6/25,109463,82.8,80.4,81.8
2016/6/25,111814,82.8,80.4,81.8
2016/6/25,113420,82.8,80.4,81.8
2016/6/25,113745,82.8,80.4,81.8
2016/6/25,112896,82.8,80.4,81.8
2016/6/25,110605,82.8,80.4,81.8
2016/6/25,106718,82.8,80.4,81.8
2016/6/25,103023,82.8,80.4,81.8
2016/6/25,100250,82.8,80.4,81.8
2016/6/25,94266,82.8,80.4,81.8
2016/6/26,88469,81.9,81.5,78.8
2016/6/26,84136,81.9,81.5,78.8
2016/6/26,79965,81.9,81.5,78.8
2016/6/26,76768,81.9,81.5,78.8
2016/6/26,74504,81.9,81.5,78.8
2016/6/26,73417,81.9,81.5,78.8
2016/6/26,72152,81.9,81.5,78.8
2016/6/26,72157,81.9,81.5,78.8
2016/6/26,76494,81.9,81.5,78.8
2016/6/26,82977,81.9,81.5,78.8
2016/6/26,89160,81.9,81.5,78.8
2016/6/26,95228,81.9,81.5,78.8
2016/6/26,100291,81.9,81.5,78.8
2016/6/26,104717,81.9,81.5,78.8
2016/6/26,107806,81.9,81.5,78.8
