Date,D,CT,FT,IT
2016/2/29,80684,42.1,40.5,46.8
2016/2/29,77499,42.1,40.5,46.8
2016/2/29,73407,29.8,25.1,41.7
2016/3/1,69905,29.8,25.1,41.7
2016/3/1,67728,29.8,25.1,41.7
2016/3/1,66686,29.8,25.1,41.7
2016/3/1,66293,29.8,25.1,41.7
2016/3/1,66525,29.8,25.1,41.7
2016/3/1,68793,29.8,25.1,41.7
2016/3/1,73631,29.8,25.1,41.7
2016/3/1,79993,29.8,25.1,41.7
2016/3/1,82054,29.8,25.1,41.7
2016/3/1,82655,29.8,25.1,41.7
2016/3/1,83140,29.8,25.1,41.7
2016/3/1,83264,29.8,25.1,41.7
2016/3/1,83117,29.8,25.1,41.7
2016/3/1,82941,29.8,25.1,41.7
2016/3/1,82617,29.8,25.1,41.7
2016/3/1,82054,29.8,25.1,41.7
2016/3/1,81992,29.8,25.1,41.7
2016/3/1,82827,29.8,25.1,41.7
2016/3/1,84698,29.8,25.1,41.7
2016/3/1,88182,29.8,25.1,41.7
2016/3/1,88593,29.8,25.1,41.7
2016/3/1,86777,29.8,25.1,41.7
2016/3/1,83688,29.8,25.1,41.7
2016/3/1,79246,23.2,21.8,26.9
2016/3/2,75783,23.2,21.8,26.9
2016/3/2,73703,23.2,21.8,26.9
2016/3/2,72580,23.2,21.8,26.9
2016/3/2,72162,23.2,21.8,26.9
2016/3/2,72837,23.2,21.8,26.9
2016/3/2,74720,23.2,21.8,26.9
2016/3/2,80167,23.2,21.8,26.9
2016/3/2,86506,23.2,21.8,26.9
2016/3/2,88065,23.2,21.8,26.9
2016/3/2,86963,23.2,21.8,26.9
2016/3/2,85740,23.2,21.8,26.9
2016/3/2,84278,23.2,21.8,26.9
2016/3/2,82581,23.2,21.8,26.9
2016/3/2,81340,23.2,21.8,26.9
2016/3/2,80528,23.2,21.8,26.9
2016/3/2,79512,23.2,21.8,26.9
2016/3/2,79034,23.2,21.8,26.9
2016/3/2,79716,23.2,21.8,26.9
2016/3/2,81710,23.2,21.8,26.9
2016/3/2,85738,23.2,21.8,26.9
2016/3/2,86194,23.2,21.8,26.9
2016/3/2,84633,23.2,21.8,26.9
2016/3/2,81301,23.2,21.8,26.9
2016/3/2,77029,31.2,18,34.4
2016/3/3,73300,31.2,18,34.4
2016/3/3,71027,31.2,18,34.4
2016/3/3,69925,31.2,18,34.4
2016/3/3,69606,31.2,18,34.4
2016/3/3,69826,31.2,18,34.4
2016/3/3,71780,31.2,18,34.4
2016/3/3,76628,31.2,18,34.4
2016/3/3,82616,31.2,18,34.4
2016/3/3,84550,31.2,18,34.4
2016/3/3,84776,31.2,18,34.4
2016/3/3,84574,31.2,18,34.4
2016/3/3,84256,31.2,18,34.4
2016/3/3,83621,31.2,18,34.4
2016/3/3,82776,31.2,18,34.4
2016/3/3,82070,31.2,18,34.4
2016/3/3,81295,31.2,18,34.4
2016/3/3,80598,31.2,18,34.4
2016/3/3,81078,31.2,18,34.4
2016/3/3,82654,31.2,18,34.4
2016/3/3,85741,31.2,18,34.4
2016/3/3,85738,31.2,18,34.4
2016/3/3,83979,31.2,18,34.4
2016/3/3,80463,31.2,18,34.4
2016/3/3,76011,31.9,26,34.1
2016/3/4,73168,31.9,26,34.1
2016/3/4,71466,31.9,26,34.1
2016/3/4,70246,31.9,26,34.1
2016/3/4,69696,31.9,26,34.1
2016/3/4,69672,31.9,26,34.1
2016/3/4,71553,31.9,26,34.1
2016/3/4,76529,31.9,26,34.1
2016/3/4,82788,31.9,26,34.1
2016/3/4,84661,31.9,26,34.1
2016/3/4,84195,31.9,26,34.1
2016/3/4,83431,31.9,26,34.1
2016/3/4,82657,31.9,26,34.1
2016/3/4,81525,31.9,26,34.1
2016/3/4,80335,31.9,26,34.1
2016/3/4,79496,31.9,26,34.1
2016/3/4,78316,31.9,26,34.1
2016/3/4,77307,31.9,26,34.1
2016/3/4,77369,31.9,26,34.1
2016/3/4,78454,31.9,26,34.1
2016/3/4,81391,31.9,26,34.1
2016/3/4,81489,31.9,26,34.1
2016/3/4,80069,31.9,26,34.1
2016/3/4,77462,31.9,26,34.1
2016/3/4,74018,34.6,29.2,36.2
2016/3/5,70824,34.6,29.2,36.2
2016/3/5,68392,34.6,29.2,36.2
2016/3/5,66925,34.6,29.2,36.2
2016/3/5,66358,34.6,29.2,36.2
2016/3/5,66402,34.6,29.2,36.2
2016/3/5,67166,34.6,29.2,36.2
2016/3/5,69433,34.6,29.2,36.2
2016/3/5,71778,34.6,29.2,36.2
2016/3/5,73980,34.6,29.2,36.2
2016/3/5,75697,34.6,29.2,36.2
2016/3/5,76046,34.6,29.2,36.2
2016/3/5,75247,34.6,29.2,36.2
2016/3/5,74375,34.6,29.2,36.2
2016/3/5,72952,34.6,29.2,36.2
2016/3/5,71929,34.6,29.2,36.2
2016/3/5,71292,34.6,29.2,36.2
2016/3/5,71145,34.6,29.2,36.2
2016/3/5,71606,34.6,29.2,36.2
2016/3/5,72790,34.6,29.2,36.2
2016/3/5,75779,34.6,29.2,36.2
2016/3/5,76040,34.6,29.2,36.2
2016/3/5,74734,34.6,29.2,36.2
2016/3/5,72645,34.6,29.2,36.2
2016/3/5,69774,40.8,27.1,40.9
2016/3/6,67180,40.8,27.1,40.9
2016/3/6,65306,40.8,27.1,40.9
2016/3/6,64726,40.8,27.1,40.9
2016/3/6,65210,40.8,27.1,40.9
2016/3/6,65451,40.8,27.1,40.9
2016/3/6,65833,40.8,27.1,40.9
2016/3/6,66695,40.8,27.1,40.9
2016/3/6,68329,40.8,27.1,40.9
2016/3/6,70109,40.8,27.1,40.9
2016/3/6,71021,40.8,27.1,40.9
2016/3/6,70968,40.8,27.1,40.9
2016/3/6,69933,40.8,27.1,40.9
2016/3/6,69078,40.8,27.1,40.9
2016/3/6,68393,40.8,27.1,40.9
2016/3/6,67749,40.8,27.1,40.9
2016/3/6,67080,40.8,27.1,40.9
2016/3/6,67254,40.8,27.1,40.9
2016/3/6,68381,40.8,27.1,40.9
2016/3/6,70466,40.8,27.1,40.9
2016/3/6,74742,40.8,27.1,40.9
2016/3/6,75764,40.8,27.1,40.9
2016/3/6,73665,40.8,27.1,40.9
2016/3/6,70757,40.8,27.1,40.9
2016/3/6,66937,52.6,46.9,51.9
2016/3/7,64219,52.6,46.9,51.9
2016/3/7,62866,52.6,46.9,51.9
2016/3/7,61990,52.6,46.9,51.9
2016/3/7,61653,52.6,46.9,51.9
2016/3/7,62257,52.6,46.9,51.9
2016/3/7,64074,52.6,46.9,51.9
2016/3/7,69389,52.6,46.9,51.9
2016/3/7,75191,52.6,46.9,51.9
2016/3/7,77425,52.6,46.9,51.9
2016/3/7,77617,52.6,46.9,51.9
2016/3/7,77577,52.6,46.9,51.9
2016/3/7,77503,52.6,46.9,51.9
2016/3/7,77059,52.6,46.9,51.9
2016/3/7,76593,52.6,46.9,51.9
2016/3/7,76246,52.6,46.9,51.9
2016/3/7,75658,52.6,46.9,51.9
2016/3/7,75145,52.6,46.9,51.9
2016/3/7,75117,52.6,46.9,51.9
2016/3/7,76094,52.6,46.9,51.9
2016/3/7,79626,52.6,46.9,51.9
2016/3/7,79772,52.6,46.9,51.9
2016/3/7,77413,52.6,46.9,51.9
2016/3/7,73632,52.6,46.9,51.9
2016/3/7,69137,63.2,58.8,61.6
2016/3/8,65364,63.2,58.8,61.6
2016/3/8,62873,63.2,58.8,61.6
2016/3/8,61357,63.2,58.8,61.6
2016/3/8,60642,63.2,58.8,61.6
2016/3/8,60770,63.2,58.8,61.6
2016/3/8,62507,63.2,58.8,61.6
2016/3/8,67354,63.2,58.8,61.6
2016/3/8,73235,63.2,58.8,61.6
2016/3/8,75382,63.2,58.8,61.6
2016/3/8,75990,63.2,58.8,61.6
2016/3/8,76682,63.2,58.8,61.6
2016/3/8,77121,63.2,58.8,61.6
2016/3/8,77261,63.2,58.8,61.6
2016/3/8,77153,63.2,58.8,61.6
2016/3/8,77085,63.2,58.8,61.6
2016/3/8,76362,63.2,58.8,61.6
2016/3/8,75776,63.2,58.8,61.6
2016/3/8,75466,63.2,58.8,61.6
2016/3/8,76243,63.2,58.8,61.6
2016/3/8,79758,63.2,58.8,61.6
2016/3/8,79625,63.2,58.8,61.6
2016/3/8,77229,63.2,58.8,61.6
2016/3/8,73663,63.2,58.8,61.6
2016/3/8,69064,62.1,64.3,61.9
2016/3/9,65426,62.1,64.3,61.9
2016/3/9,62898,62.1,64.3,61.9
2016/3/9,61296,62.1,64.3,61.9
2016/3/9,60524,62.1,64.3,61.9
2016/3/9,60541,62.1,64.3,61.9
2016/3/9,62448,62.1,64.3,61.9
2016/3/9,67041,62.1,64.3,61.9
2016/3/9,73014,62.1,64.3,61.9
2016/3/9,75597,62.1,64.3,61.9
2016/3/9,76479,62.1,64.3,61.9
2016/3/9,77063,62.1,64.3,61.9
2016/3/9,77572,62.1,64.3,61.9
2016/3/9,77628,62.1,64.3,61.9
2016/3/9,77246,62.1,64.3,61.9
2016/3/9,77187,62.1,64.3,61.9
2016/3/9,76698,62.1,64.3,61.9
2016/3/9,76211,62.1,64.3,61.9
2016/3/9,76634,62.1,64.3,61.9
2016/3/9,77975,62.1,64.3,61.9
2016/3/9,80593,62.1,64.3,61.9
2016/3/9,80207,62.1,64.3,61.9
2016/3/9,78165,62.1,64.3,61.9
2016/3/9,74600,62.1,64.3,61.9
2016/3/9,70310,50.1,55.3,56
2016/3/10,66786,50.1,55.3,56
2016/3/10,64520,50.1,55.3,56
2016/3/10,62972,50.1,55.3,56
2016/3/10,62346,50.1,55.3,56
2016/3/10,62425,50.1,55.3,56
2016/3/10,63856,50.1,55.3,56
2016/3/10,68217,50.1,55.3,56
2016/3/10,74310,50.1,55.3,56
2016/3/10,76913,50.1,55.3,56
2016/3/10,77676,50.1,55.3,56
2016/3/10,78354,50.1,55.3,56
2016/3/10,78485,50.1,55.3,56
2016/3/10,78155,50.1,55.3,56
2016/3/10,77723,50.1,55.3,56
2016/3/10,77415,50.1,55.3,56
2016/3/10,76558,50.1,55.3,56
2016/3/10,75940,50.1,55.3,56
2016/3/10,76094,50.1,55.3,56
2016/3/10,77212,50.1,55.3,56
2016/3/10,80021,50.1,55.3,56
2016/3/10,80675,50.1,55.3,56
2016/3/10,78769,50.1,55.3,56
2016/3/10,75500,50.1,55.3,56
2016/3/10,71052,44.1,43.1,47.3
2016/3/11,68029,44.1,43.1,47.3
2016/3/11,65785,44.1,43.1,47.3
2016/3/11,64337,44.1,43.1,47.3
2016/3/11,63714,44.1,43.1,47.3
2016/3/11,63870,44.1,43.1,47.3
2016/3/11,65396,44.1,43.1,47.3
2016/3/11,70073,44.1,43.1,47.3
2016/3/11,75326,44.1,43.1,47.3
2016/3/11,77510,44.1,43.1,47.3
2016/3/11,77893,44.1,43.1,47.3
2016/3/11,77840,44.1,43.1,47.3
2016/3/11,77556,44.1,43.1,47.3
2016/3/11,76755,44.1,43.1,47.3
2016/3/11,75980,44.1,43.1,47.3
2016/3/11,75343,44.1,43.1,47.3
2016/3/11,74272,44.1,43.1,47.3
2016/3/11,73259,44.1,43.1,47.3
2016/3/11,72623,44.1,43.1,47.3
2016/3/11,72838,44.1,43.1,47.3
2016/3/11,75736,44.1,43.1,47.3
2016/3/11,76112,44.1,43.1,47.3
2016/3/11,74439,44.1,43.1,47.3
2016/3/11,71746,44.1,43.1,47.3
2016/3/11,68276,46.1,44.8,52.7
2016/3/12,65115,46.1,44.8,52.7
2016/3/12,62729,46.1,44.8,52.7
2016/3/12,60978,46.1,44.8,52.7
2016/3/12,60066,46.1,44.8,52.7
2016/3/12,59776,46.1,44.8,52.7
2016/3/12,60351,46.1,44.8,52.7
2016/3/12,61785,46.1,44.8,52.7
2016/3/12,63642,46.1,44.8,52.7
2016/3/12,65564,46.1,44.8,52.7
2016/3/12,68356,46.1,44.8,52.7
2016/3/12,69833,46.1,44.8,52.7
2016/3/12,70178,46.1,44.8,52.7
2016/3/12,69518,46.1,44.8,52.7
2016/3/12,68608,46.1,44.8,52.7
2016/3/12,67805,46.1,44.8,52.7
2016/3/12,67327,46.1,44.8,52.7
2016/3/12,67094,46.1,44.8,52.7
2016/3/12,67550,46.1,44.8,52.7
2016/3/12,68756,46.1,44.8,52.7
2016/3/12,71305,46.1,44.8,52.7
2016/3/12,71424,46.1,44.8,52.7
2016/3/12,69563,46.1,44.8,52.7
2016/3/12,67102,46.1,44.8,52.7
2016/3/12,63865,48,49,59.4
2016/3/13,61247,48,49,59.4
2016/3/13,59151,48,49,59.4
2016/3/13,57573,48,49,59.4
2016/3/13,56865,48,49,59.4
2016/3/13,56793,48,49,59.4
2016/3/13,57512,48,49,59.4
2016/3/13,58777,48,49,59.4
2016/3/13,60269,48,49,59.4
2016/3/13,62178,48,49,59.4
2016/3/13,64530,48,49,59.4
2016/3/13,66080,48,49,59.4
2016/3/13,67081,48,49,59.4
2016/3/13,67870,48,49,59.4
2016/3/13,67933,48,49,59.4
2016/3/13,67669,48,49,59.4
2016/3/13,68214,48,49,59.4
2016/3/13,68937,48,49,59.4
2016/3/13,69730,48,49,59.4
2016/3/13,70751,48,49,59.4
2016/3/13,73085,48,49,59.4
2016/3/13,73174,48,49,59.4
2016/3/13,70682,48,49,59.4
2016/3/13,66817,48,49,59.4
2016/3/14,63425,46.3,51.3,59
2016/3/14,61514,46.3,51.3,59
2016/3/14,60446,46.3,51.3,59
2016/3/14,59685,46.3,51.3,59
2016/3/14,59883,46.3,51.3,59
2016/3/14,61886,46.3,51.3,59
2016/3/14,65475,46.3,51.3,59
2016/3/14,72115,46.3,51.3,59
2016/3/14,75761,46.3,51.3,59
2016/3/14,76245,46.3,51.3,59
2016/3/14,76927,46.3,51.3,59
2016/3/14,77511,46.3,51.3,59
2016/3/14,77683,46.3,51.3,59
2016/3/14,77819,46.3,51.3,59
2016/3/14,77929,46.3,51.3,59
2016/3/14,77677,46.3,51.3,59
2016/3/14,77351,46.3,51.3,59
2016/3/14,77388,46.3,51.3,59
2016/3/14,77345,46.3,51.3,59
2016/3/14,77338,46.3,51.3,59
2016/3/14,79044,46.3,51.3,59
2016/3/14,78923,46.3,51.3,59
2016/3/14,75180,46.3,51.3,59
2016/3/14,70445,46.3,51.3,59
2016/3/15,66134,52.1,50.5,60.2
2016/3/15,63432,52.1,50.5,60.2
2016/3/15,61955,52.1,50.5,60.2
2016/3/15,60946,52.1,50.5,60.2
2016/3/15,60747,52.1,50.5,60.2
2016/3/15,62066,52.1,50.5,60.2
2016/3/15,66204,52.1,50.5,60.2
2016/3/15,72652,52.1,50.5,60.2
2016/3/15,75502,52.1,50.5,60.2
2016/3/15,75579,52.1,50.5,60.2
2016/3/15,76291,52.1,50.5,60.2
2016/3/15,76711,52.1,50.5,60.2
2016/3/15,77217,52.1,50.5,60.2
2016/3/15,77674,52.1,50.5,60.2
2016/3/15,78324,52.1,50.5,60.2
2016/3/15,78523,52.1,50.5,60.2
2016/3/15,78324,52.1,50.5,60.2
2016/3/15,78806,52.1,50.5,60.2
2016/3/15,78643,52.1,50.5,60.2
2016/3/15,78687,52.1,50.5,60.2
2016/3/15,80392,52.1,50.5,60.2
2016/3/15,80289,52.1,50.5,60.2
2016/3/15,76654,52.1,50.5,60.2
2016/3/15,71704,52.1,50.5,60.2
2016/3/16,66959,54.7,51.3,59.7
2016/3/16,64154,54.7,51.3,59.7
2016/3/16,62101,54.7,51.3,59.7
2016/3/16,61048,54.7,51.3,59.7
2016/3/16,60901,54.7,51.3,59.7
2016/3/16,62636,54.7,51.3,59.7
2016/3/16,66930,54.7,51.3,59.7
2016/3/16,73432,54.7,51.3,59.7
2016/3/16,76292,54.7,51.3,59.7
2016/3/16,76253,54.7,51.3,59.7
2016/3/16,76754,54.7,51.3,59.7
2016/3/16,76714,54.7,51.3,59.7
2016/3/16,76842,54.7,51.3,59.7
2016/3/16,76803,54.7,51.3,59.7
2016/3/16,77162,54.7,51.3,59.7
2016/3/16,76793,54.7,51.3,59.7
2016/3/16,76357,54.7,51.3,59.7
2016/3/16,76253,54.7,51.3,59.7
2016/3/16,76130,54.7,51.3,59.7
2016/3/16,76271,54.7,51.3,59.7
2016/3/16,78737,54.7,51.3,59.7
2016/3/16,79023,54.7,51.3,59.7
2016/3/16,75817,54.7,51.3,59.7
2016/3/16,71184,54.7,51.3,59.7
2016/3/17,67120,50,49.2,51.3
2016/3/17,64588,50,49.2,51.3
2016/3/17,62848,50,49.2,51.3
2016/3/17,62193,50,49.2,51.3
2016/3/17,62268,50,49.2,51.3
2016/3/17,64222,50,49.2,51.3
2016/3/17,68758,50,49.2,51.3
2016/3/17,75493,50,49.2,51.3
2016/3/17,78076,50,49.2,51.3
2016/3/17,77799,50,49.2,51.3
2016/3/17,77628,50,49.2,51.3
2016/3/17,77605,50,49.2,51.3
2016/3/17,77485,50,49.2,51.3
2016/3/17,77558,50,49.2,51.3
2016/3/17,77652,50,49.2,51.3
2016/3/17,77305,50,49.2,51.3
2016/3/17,76442,50,49.2,51.3
2016/3/17,76039,50,49.2,51.3
2016/3/17,75638,50,49.2,51.3
2016/3/17,75533,50,49.2,51.3
2016/3/17,77971,50,49.2,51.3
2016/3/17,78151,50,49.2,51.3
2016/3/17,75085,50,49.2,51.3
2016/3/17,70670,50,49.2,51.3
2016/3/18,67131,42.9,41,47.7
2016/3/18,64799,42.9,41,47.7
2016/3/18,63398,42.9,41,47.7
2016/3/18,62801,42.9,41,47.7
2016/3/18,63133,42.9,41,47.7
2016/3/18,64955,42.9,41,47.7
2016/3/18,69410,42.9,41,47.7
2016/3/18,76003,42.9,41,47.7
2016/3/18,78589,42.9,41,47.7
2016/3/18,78521,42.9,41,47.7
2016/3/18,78608,42.9,41,47.7
2016/3/18,78240,42.9,41,47.7
2016/3/18,77711,42.9,41,47.7
2016/3/18,77136,42.9,41,47.7
2016/3/18,76633,42.9,41,47.7
2016/3/18,75908,42.9,41,47.7
2016/3/18,75006,42.9,41,47.7
2016/3/18,74686,42.9,41,47.7
2016/3/18,74664,42.9,41,47.7
2016/3/18,74896,42.9,41,47.7
2016/3/18,76915,42.9,41,47.7
2016/3/18,76953,42.9,41,47.7
2016/3/18,74622,42.9,41,47.7
2016/3/18,71084,42.9,41,47.7
2016/3/19,67818,39.5,33.6,45.1
2016/3/19,65316,39.5,33.6,45.1
2016/3/19,63660,39.5,33.6,45.1
2016/3/19,62708,39.5,33.6,45.1
2016/3/19,62438,39.5,33.6,45.1
2016/3/19,63015,39.5,33.6,45.1
2016/3/19,64592,39.5,33.6,45.1
2016/3/19,67449,39.5,33.6,45.1
2016/3/19,69799,39.5,33.6,45.1
2016/3/19,72015,39.5,33.6,45.1
2016/3/19,73482,39.5,33.6,45.1
2016/3/19,73531,39.5,33.6,45.1
2016/3/19,72606,39.5,33.6,45.1
2016/3/19,71371,39.5,33.6,45.1
2016/3/19,70258,39.5,33.6,45.1
2016/3/19,69350,39.5,33.6,45.1
2016/3/19,69088,39.5,33.6,45.1
2016/3/19,69039,39.5,33.6,45.1
2016/3/19,69220,39.5,33.6,45.1
2016/3/19,69876,39.5,33.6,45.1
2016/3/19,72949,39.5,33.6,45.1
2016/3/19,73651,39.5,33.6,45.1
2016/3/19,72220,39.5,33.6,45.1
2016/3/19,69474,39.5,33.6,45.1
2016/3/20,66912,38.8,33.5,38.6
2016/3/20,64758,38.8,33.5,38.6
2016/3/20,63330,38.8,33.5,38.6
2016/3/20,63060,38.8,33.5,38.6
2016/3/20,62864,38.8,33.5,38.6
2016/3/20,63527,38.8,33.5,38.6
2016/3/20,65140,38.8,33.5,38.6
2016/3/20,67648,38.8,33.5,38.6
2016/3/20,69618,38.8,33.5,38.6
2016/3/20,71569,38.8,33.5,38.6
2016/3/20,72107,38.8,33.5,38.6
2016/3/20,71491,38.8,33.5,38.6
2016/3/20,70680,38.8,33.5,38.6
2016/3/20,70365,38.8,33.5,38.6
2016/3/20,69294,38.8,33.5,38.6
2016/3/20,68403,38.8,33.5,38.6
2016/3/20,68065,38.8,33.5,38.6
2016/3/20,68417,38.8,33.5,38.6
2016/3/20,69301,38.8,33.5,38.6
2016/3/20,70858,38.8,33.5,38.6
2016/3/20,74841,38.8,33.5,38.6
2016/3/20,76542,38.8,33.5,38.6
2016/3/20,74828,38.8,33.5,38.6
2016/3/20,71695,38.8,33.5,38.6
2016/3/21,68862,40.1,36.5,38.5
2016/3/21,67390,40.1,36.5,38.5
2016/3/21,66868,40.1,36.5,38.5
2016/3/21,67367,40.1,36.5,38.5
2016/3/21,68204,40.1,36.5,38.5
2016/3/21,70292,40.1,36.5,38.5
2016/3/21,76184,40.1,36.5,38.5
2016/3/21,83772,40.1,36.5,38.5
2016/3/21,86717,40.1,36.5,38.5
2016/3/21,85799,40.1,36.5,38.5
2016/3/21,83927,40.1,36.5,38.5
2016/3/21,82131,40.1,36.5,38.5
2016/3/21,80417,40.1,36.5,38.5
2016/3/21,78818,40.1,36.5,38.5
2016/3/21,77123,40.1,36.5,38.5
2016/3/21,75661,40.1,36.5,38.5
2016/3/21,74063,40.1,36.5,38.5
2016/3/21,73264,40.1,36.5,38.5
2016/3/21,73184,40.1,36.5,38.5
2016/3/21,73965,40.1,36.5,38.5
2016/3/21,77342,40.1,36.5,38.5
2016/3/21,78586,40.1,36.5,38.5
2016/3/21,76044,40.1,36.5,38.5
2016/3/21,72090,40.1,36.5,38.5
2016/3/22,68618,52.1,42.9,49.3
2016/3/22,66800,52.1,42.9,49.3
2016/3/22,65818,52.1,42.9,49.3
2016/3/22,65534,52.1,42.9,49.3
2016/3/22,65736,52.1,42.9,49.3
2016/3/22,68006,52.1,42.9,49.3
2016/3/22,73022,52.1,42.9,49.3
2016/3/22,79837,52.1,42.9,49.3
2016/3/22,82092,52.1,42.9,49.3
2016/3/22,81187,52.1,42.9,49.3
2016/3/22,79742,52.1,42.9,49.3
2016/3/22,78399,52.1,42.9,49.3
2016/3/22,77051,52.1,42.9,49.3
2016/3/22,75805,52.1,42.9,49.3
2016/3/22,74906,52.1,42.9,49.3
2016/3/22,73766,52.1,42.9,49.3
2016/3/22,72769,52.1,42.9,49.3
2016/3/22,72386,52.1,42.9,49.3
2016/3/22,72308,52.1,42.9,49.3
2016/3/22,72791,52.1,42.9,49.3
2016/3/22,75713,52.1,42.9,49.3
2016/3/22,76638,52.1,42.9,49.3
2016/3/22,73728,52.1,42.9,49.3
2016/3/22,69686,52.1,42.9,49.3
2016/3/23,65587,45.7,41,58.5
2016/3/23,63487,45.7,41,58.5
2016/3/23,62450,45.7,41,58.5
2016/3/23,61611,45.7,41,58.5
2016/3/23,61950,45.7,41,58.5
2016/3/23,63419,45.7,41,58.5
2016/3/23,67850,45.7,41,58.5
2016/3/23,74274,45.7,41,58.5
2016/3/23,76951,45.7,41,58.5
2016/3/23,77035,45.7,41,58.5
2016/3/23,77253,45.7,41,58.5
2016/3/23,77400,45.7,41,58.5
2016/3/23,77203,45.7,41,58.5
2016/3/23,77047,45.7,41,58.5
2016/3/23,77055,45.7,41,58.5
2016/3/23,76599,45.7,41,58.5
2016/3/23,76116,45.7,41,58.5
2016/3/23,76116,45.7,41,58.5
2016/3/23,76327,45.7,41,58.5
2016/3/23,76827,45.7,41,58.5
2016/3/23,78585,45.7,41,58.5
2016/3/23,78472,45.7,41,58.5
2016/3/23,75237,45.7,41,58.5
2016/3/23,70807,45.7,41,58.5
2016/3/24,66924,38.7,38.9,59.9
2016/3/24,64650,38.7,38.9,59.9
2016/3/24,63204,38.7,38.9,59.9
2016/3/24,62287,38.7,38.9,59.9
2016/3/24,62222,38.7,38.9,59.9
2016/3/24,63904,38.7,38.9,59.9
2016/3/24,67709,38.7,38.9,59.9
2016/3/24,73708,38.7,38.9,59.9
2016/3/24,76561,38.7,38.9,59.9
2016/3/24,77515,38.7,38.9,59.9
2016/3/24,78270,38.7,38.9,59.9
2016/3/24,78852,38.7,38.9,59.9
2016/3/24,78714,38.7,38.9,59.9
2016/3/24,78170,38.7,38.9,59.9
2016/3/24,77983,38.7,38.9,59.9
2016/3/24,77043,38.7,38.9,59.9
2016/3/24,76323,38.7,38.9,59.9
2016/3/24,75957,38.7,38.9,59.9
2016/3/24,75701,38.7,38.9,59.9
2016/3/24,75671,38.7,38.9,59.9
2016/3/24,77231,38.7,38.9,59.9
2016/3/24,77870,38.7,38.9,59.9
2016/3/24,75248,38.7,38.9,59.9
2016/3/24,71410,38.7,38.9,59.9
2016/3/25,68045,35.8,34.5,40.2
2016/3/25,65665,35.8,34.5,40.2
2016/3/25,64114,35.8,34.5,40.2
2016/3/25,63643,35.8,34.5,40.2
2016/3/25,63802,35.8,34.5,40.2
2016/3/25,65019,35.8,34.5,40.2
2016/3/25,68042,35.8,34.5,40.2
2016/3/25,72962,35.8,34.5,40.2
2016/3/25,75535,35.8,34.5,40.2
2016/3/25,77017,35.8,34.5,40.2
2016/3/25,77227,35.8,34.5,40.2
2016/3/25,76485,35.8,34.5,40.2
2016/3/25,75051,35.8,34.5,40.2
2016/3/25,73142,35.8,34.5,40.2
2016/3/25,71670,35.8,34.5,40.2
2016/3/25,70329,35.8,34.5,40.2
2016/3/25,69249,35.8,34.5,40.2
2016/3/25,68780,35.8,34.5,40.2
2016/3/25,68444,35.8,34.5,40.2
2016/3/25,68411,35.8,34.5,40.2
2016/3/25,70880,35.8,34.5,40.2
2016/3/25,72531,35.8,34.5,40.2
2016/3/25,70999,35.8,34.5,40.2
2016/3/25,68244,35.8,34.5,40.2
2016/3/26,65609,42.7,38.5,43.8
2016/3/26,63614,42.7,38.5,43.8
2016/3/26,62505,42.7,38.5,43.8
2016/3/26,61896,42.7,38.5,43.8
2016/3/26,61789,42.7,38.5,43.8
2016/3/26,62119,42.7,38.5,43.8
2016/3/26,63584,42.7,38.5,43.8
2016/3/26,66149,42.7,38.5,43.8
2016/3/26,68042,42.7,38.5,43.8
2016/3/26,69830,42.7,38.5,43.8
2016/3/26,70497,42.7,38.5,43.8
2016/3/26,69905,42.7,38.5,43.8
2016/3/26,68646,42.7,38.5,43.8
2016/3/26,67307,42.7,38.5,43.8
2016/3/26,66143,42.7,38.5,43.8
2016/3/26,65371,42.7,38.5,43.8
2016/3/26,65083,42.7,38.5,43.8
2016/3/26,65316,42.7,38.5,43.8
2016/3/26,65803,42.7,38.5,43.8
2016/3/26,66143,42.7,38.5,43.8
2016/3/26,68646,42.7,38.5,43.8
2016/3/26,69754,42.7,38.5,43.8
2016/3/26,68182,42.7,38.5,43.8
2016/3/26,65185,42.7,38.5,43.8
2016/3/27,62452,50.2,48,56.4
2016/3/27,60432,50.2,48,56.4
2016/3/27,58753,50.2,48,56.4
2016/3/27,58048,50.2,48,56.4
2016/3/27,57750,50.2,48,56.4
2016/3/27,58229,50.2,48,56.4
2016/3/27,59522,50.2,48,56.4
2016/3/27,61191,50.2,48,56.4
2016/3/27,63315,50.2,48,56.4
2016/3/27,65493,50.2,48,56.4
2016/3/27,66406,50.2,48,56.4
2016/3/27,66151,50.2,48,56.4
2016/3/27,65542,50.2,48,56.4
2016/3/27,64686,50.2,48,56.4
2016/3/27,63601,50.2,48,56.4
2016/3/27,62767,50.2,48,56.4
2016/3/27,62658,50.2,48,56.4
2016/3/27,63137,50.2,48,56.4
2016/3/27,63936,50.2,48,56.4
2016/3/27,65078,50.2,48,56.4
2016/3/27,67865,50.2,48,56.4
2016/3/27,69401,50.2,48,56.4
2016/3/27,67700,50.2,48,56.4
2016/3/27,64495,50.2,48,56.4
2016/3/28,61847,46.2,47,46.8
2016/3/28,60450,46.2,47,46.8
2016/3/28,59840,46.2,47,46.8
2016/3/28,59549,46.2,47,46.8
2016/3/28,59903,46.2,47,46.8
2016/3/28,62041,46.2,47,46.8
2016/3/28,66728,46.2,47,46.8
2016/3/28,73393,46.2,47,46.8
