date,hour,temp,load
2006-11-04,4.5,15.8,6388.75
2006-11-04,5.0,15.8,6486.28
2006-11-04,5.5,15.75,6696.65
2006-11-04,6.0,15.7,6912.08
2006-11-04,6.5,15.8,7295.1
2006-11-04,7.0,15.9,7666.45
2006-11-04,7.5,16.1,8111.15
2006-11-04,8.0,16.3,8451.37
2006-11-04,8.5,16.45,8808.47
2006-11-04,9.0,16.6,8938.39
2006-11-04,9.5,16.4,9031.6
2006-11-04,10.0,16.2,8926.77
2006-11-04,10.5,16.65,8887.09
2006-11-04,11.0,17.1,8771.45
2006-11-04,11.5,17.4,8690.8
2006-11-04,12.0,17.7,8625.05
2006-11-04,12.5,17.9,8501.99
2006-11-04,13.0,18.1,8453.17
2006-11-04,13.5,17.25,8303.81
2006-11-04,14.0,16.4,8277.72
2006-11-04,14.5,16.7,8208.59
2006-11-04,15.0,17.0,8233.85
2006-11-04,15.5,16.8,8312.21
2006-11-04,16.0,16.6,8343.56
2006-11-04,16.5,16.5,8316.19
2006-11-04,17.0,16.4,8375.18
2006-11-04,17.5,16.5,8379.61
2006-11-04,18.0,16.6,8417.38
2006-11-04,18.5,16.7,8444.2
2006-11-04,19.0,16.8,8495.98
2006-11-04,19.5,16.75,8382.93
2006-11-04,20.0,16.7,8268.65
2006-11-04,20.5,16.7,8152.12
2006-11-04,21.0,16.7,7935.29
2006-11-04,21.5,16.9,7869.25
2006-11-04,22.0,17.1,7869.28
2006-11-04,22.5,17.3,7895.07
2006-11-04,23.0,17.5,7697.88
2006-11-04,23.5,17.2,7506.92
2006-11-05,0.0,16.9,7333.9
2006-11-05,0.5,17.1,7170.84
2006-11-05,1.0,17.3,6971.21
2006-11-05,1.5,17.5,6709.97
2006-11-05,2.0,17.7,6439.33
2006-11-05,2.5,17.75,6272.96
2006-11-05,3.0,17.8,6158.78
2006-11-05,3.5,17.8,6094.93
2006-11-05,4.0,17.8,6104.16
2006-11-05,4.5,17.7,6117.55
2006-11-05,5.0,17.6,6151.63
2006-11-05,5.5,17.6,6229.76
2006-11-05,6.0,17.6,6390.32
2006-11-05,6.5,17.55,6605.98
2006-11-05,7.0,17.5,6997.34
2006-11-05,7.5,17.95,7432.84
2006-11-05,8.0,18.4,7803.57
2006-11-05,8.5,18.1,8058.31
2006-11-05,9.0,17.8,8259.43
2006-11-05,9.5,18.3,8399.93
2006-11-05,10.0,18.8,8427.05
2006-11-05,10.5,18.3,8437.69
2006-11-05,11.0,17.8,8352.41
2006-11-05,11.5,18.25,8354.27
2006-11-05,12.0,18.7,8281.17
2006-11-05,12.5,19.05,8200.7
2006-11-05,13.0,19.4,8063.81
2006-11-05,13.5,19.95,7992.15
2006-11-05,14.0,20.5,8046.63
2006-11-05,14.5,20.55,8032.34
2006-11-05,15.0,20.6,8045.8
2006-11-05,15.5,20.25,8136.13
2006-11-05,16.0,19.9,8170.75
2006-11-05,16.5,19.35,8187.39
2006-11-05,17.0,18.8,8449.0
2006-11-05,17.5,18.5,8612.66
2006-11-05,18.0,18.2,8655.39
2006-11-05,18.5,17.7,8631.57
2006-11-05,19.0,17.2,8763.53
2006-11-05,19.5,17.05,8738.28
2006-11-05,20.0,16.9,8597.05
2006-11-05,20.5,16.7,8403.51
2006-11-05,21.0,16.5,8114.53
2006-11-05,21.5,16.35,8071.83
2006-11-05,22.0,16.2,7854.34
2006-11-05,22.5,16.0,7858.43
2006-11-05,23.0,15.8,7635.64
2006-11-05,23.5,15.45,7498.34
2006-11-10,0.0,18.3,8125.12
2006-11-10,0.5,18.1,7943.33
2006-11-10,1.0,17.9,7709.45
2006-11-10,1.5,17.6,7342.49
2006-11-10,2.0,17.3,6998.0
2006-11-10,2.5,17.05,6757.1
2006-11-10,3.0,16.8,6572.95
2006-11-10,3.5,16.5,6569.7
2006-11-10,4.0,16.2,6590.81
2006-11-10,4.5,16.15,6822.81
2006-11-10,5.0,16.1,7095.3
2006-11-10,5.5,16.4,7707.53
2006-11-10,6.0,16.7,8393.02
2006-11-10,6.5,17.8,8702.63
2006-11-10,7.0,18.90000001,9052.04
2006-11-10,7.5,20.95,9237.41
2006-11-10,8.0,23.0,9249.51
2006-11-10,8.5,24.65,9418.13
2006-11-10,9.0,26.3,9506.95
2006-11-10,9.5,27.6,9491.22
2006-11-10,10.0,28.90000001,9557.43
2006-11-10,10.5,29.9,9485.46
2006-11-10,11.0,30.9,9494.07
2006-11-10,11.5,29.55,9445.2
2006-11-10,12.0,28.2,9450.32
2006-11-10,12.5,27.6,9521.43
2006-11-10,13.0,27.0,9494.44
2006-11-10,13.5,26.8,9489.6
2006-11-10,14.0,26.6,9469.72
2006-11-10,14.5,25.9,9410.76
2006-11-10,15.0,25.2,9429.63
2006-11-10,15.5,24.95,9392.27
2006-11-10,16.0,24.7,9419.59
2006-11-10,16.5,24.35,9334.33
2006-11-10,17.0,24.0,9244.68
2006-11-10,17.5,23.3,8985.48
2006-11-10,18.0,22.6,8845.17
2006-11-10,18.5,21.45,8773.88
2006-11-10,19.0,20.3,8884.17
2006-11-10,19.5,19.9,8969.17
2006-11-10,20.0,19.5,8821.69
2006-11-10,20.5,19.4,8621.66
2006-11-10,21.0,19.3,8281.68
2006-11-10,21.5,19.3,8416.19
2006-11-10,22.0,19.3,8268.92
2006-11-10,22.5,19.3,8339.98
2006-11-10,23.0,19.3,8314.71
2006-11-10,23.5,19.2,8197.94
2006-11-11,0.0,19.1,8013.04
2006-11-11,0.5,19.0,7807.59
2006-11-11,1.0,18.9,7502.92
2006-11-11,1.5,18.85,7188.1
2006-11-11,2.0,18.8,6875.32
2006-11-11,2.5,18.75,6552.21
2006-11-11,3.0,18.7,6422.56
2006-11-11,3.5,18.6,6318.53
2006-11-11,4.0,18.5,6358.38
2006-11-11,4.5,18.4,6436.0
2006-11-11,5.0,18.3,6511.08
2006-11-11,5.5,18.4,6669.42
2006-11-11,6.0,18.5,6935.66
2006-11-11,6.5,18.8,7235.52
2006-11-11,7.0,19.1,7707.98
2006-11-11,7.5,19.75,8126.8
2006-11-11,8.0,20.4,8435.61
2006-11-11,8.5,21.65,8830.43
2006-11-11,9.0,22.9,8946.06
2006-11-11,9.5,23.8,9057.88
2006-11-11,10.0,24.7,8989.81
2006-11-11,10.5,24.1,9022.37
2006-11-11,11.0,23.5,9026.3
2006-11-11,11.5,22.8,8918.97
2006-11-11,12.0,22.1,8889.17
2006-11-11,12.5,22.1,8852.65
2006-11-11,13.0,22.1,8855.57
2006-11-11,13.5,22.05,8769.73
2006-11-11,14.0,22.0,8785.6
2006-11-11,14.5,22.0,8852.66
2006-11-11,15.0,22.0,8875.47
2006-11-11,15.5,22.3,8867.38
2006-11-11,16.0,22.6,8901.1
2006-11-11,16.5,22.35,8722.47
2006-11-11,17.0,22.1,8753.46
2006-11-11,17.5,22.15,8620.06
2006-11-11,18.0,22.2,8508.15
2006-11-11,18.5,22.3,8469.3
2006-11-11,19.0,22.4,8597.35
2006-11-11,19.5,22.45,8641.74
2006-11-11,20.0,22.5,8552.43
2006-11-11,20.5,22.3,8282.77
2006-11-11,21.0,22.1,8120.33
2006-11-11,21.5,23.1,8046.37
2006-11-11,22.0,24.1,7957.99
2006-11-11,22.5,24.05,7968.24
2006-11-11,23.0,24.0,7784.01
2006-11-11,23.5,23.45,7606.83
2006-11-12,0.0,22.9,7433.17
2006-11-12,0.5,22.95,7240.08
2006-11-12,1.0,23.0,7027.0
2006-11-12,1.5,23.0,6728.82
2006-11-12,2.0,23.0,6446.21
2006-11-12,2.5,22.35,6308.22
2006-11-12,3.0,21.7,6183.51
2006-11-12,3.5,21.4,6152.17
2006-11-12,4.0,21.1,6145.21
2006-11-12,4.5,21.05,6215.32
2006-11-12,5.0,21.0,6241.61
2006-11-12,5.5,21.4,6310.13
2006-11-12,6.0,21.8,6467.64
2006-11-12,6.5,22.6,6735.7
2006-11-12,7.0,23.4,7058.32
2006-11-12,7.5,24.2,7450.38
2006-11-12,8.0,25.0,7787.17
2006-11-12,8.5,25.7,8082.41
2006-11-12,9.0,26.4,8287.69
2006-11-12,9.5,26.3,8471.31
2006-11-12,10.0,26.19999999,8488.38
2006-11-12,10.5,24.55,8564.03
2006-11-12,11.0,22.9,8631.96
2006-11-12,11.5,21.6,8686.68
2006-11-12,12.0,20.3,8650.95
2006-11-12,12.5,21.55,8722.43
2006-11-12,13.0,22.80000001,8684.82
2006-11-12,13.5,24.3,8703.67
2006-11-12,14.0,25.8,8707.14
2006-11-12,14.5,26.4,8749.1
2006-11-12,15.0,27.0,8770.57
2006-11-12,15.5,26.3,8780.11
2006-11-12,16.0,25.6,8772.21
2006-11-12,16.5,25.5,8672.96
2006-11-12,17.0,25.4,8758.36
2006-11-12,17.5,25.1,8822.27
2006-11-12,18.0,24.8,8827.32
2006-11-12,18.5,24.1,8836.09
2006-11-12,19.0,23.4,8944.9
2006-11-12,19.5,22.85,9002.93
2006-11-12,20.0,22.3,8947.92
2006-11-12,20.5,20.39999999,8680.55
2006-11-12,21.0,18.5,8391.59
2006-11-12,21.5,17.95,8288.05
2006-11-12,22.0,17.4,8080.11
2006-11-12,22.5,17.15,7993.96
2006-11-12,23.0,16.9,7758.5
2006-11-12,23.5,16.7,7579.47
2006-11-17,0.0,14.4,8219.82
2006-11-17,0.5,14.0,8020.56
2006-11-17,1.0,13.6,7761.33
2006-11-17,1.5,13.4,7421.11
2006-11-17,2.0,13.2,7098.6
2006-11-17,2.5,13.0,6823.03
2006-11-17,3.0,12.8,6682.91
2006-11-17,3.5,12.6,6634.86
2006-11-17,4.0,12.4,6642.1
2006-11-17,4.5,12.3,6890.64
2006-11-17,5.0,12.2,7201.89
2006-11-17,5.5,12.3,7873.76
2006-11-17,6.0,12.4,8557.78
2006-11-17,6.5,13.45,8905.16
2006-11-17,7.0,14.50000001,9283.85
2006-11-17,7.5,15.95,9446.81
2006-11-17,8.0,17.4,9431.86
2006-11-17,8.5,18.85,9551.53
2006-11-17,9.0,20.3,9579.44
2006-11-17,9.5,20.65,9609.07
2006-11-17,10.0,21.0,9570.1
2006-11-17,10.5,21.0,9494.87
2006-11-17,11.0,21.0,9466.47
2006-11-17,11.5,21.2,9344.99
2006-11-17,12.0,21.4,9259.23
2006-11-17,12.5,21.45,9217.81
2006-11-17,13.0,21.5,9131.45
2006-11-17,13.5,21.25,9093.11
2006-11-17,14.0,21.0,9045.25
2006-11-17,14.5,20.95,8966.92
2006-11-17,15.0,20.9,8993.12
2006-11-17,15.5,21.0,9022.16
2006-11-17,16.0,21.1,9019.06
2006-11-17,16.5,20.8,8947.14
2006-11-17,17.0,20.5,8875.67
2006-11-17,17.5,20.35,8676.45
2006-11-17,18.0,20.2,8620.51
2006-11-17,18.5,19.95,8539.12
2006-11-17,19.0,19.7,8597.6
2006-11-17,19.5,19.6,8863.33
2006-11-17,20.0,19.5,8744.35
2006-11-17,20.5,19.45,8577.65
2006-11-17,21.0,19.4,8288.63
2006-11-17,21.5,19.35,8459.81
2006-11-17,22.0,19.3,8337.59
2006-11-17,22.5,19.1,8443.5
2006-11-17,23.0,18.9,8378.56
2006-11-17,23.5,18.8,8243.72
2006-11-18,0.0,18.7,8048.96
2006-11-18,0.5,18.6,7804.26
2006-11-18,1.0,18.5,7591.78
2006-11-18,1.5,18.35,7251.86
2006-11-18,2.0,18.2,6916.82
2006-11-18,2.5,18.0,6662.56
2006-11-18,3.0,17.8,6483.55
2006-11-18,3.5,17.65,6394.97
2006-11-18,4.0,17.49999999,6349.46
2006-11-18,4.5,16.6,6435.53
2006-11-18,5.0,15.7,6484.11
2006-11-18,5.5,15.7,6711.68
2006-11-18,6.0,15.7,7056.38
2006-11-18,6.5,16.6,7357.25
2006-11-18,7.0,17.50000001,7832.84
2006-11-18,7.5,18.85,8180.54
2006-11-18,8.0,20.2,8467.78
2006-11-18,8.5,21.35,8780.15
2006-11-18,9.0,22.5,8831.07
2006-11-18,9.5,22.4,8904.86
2006-11-18,10.0,22.3,8806.81
2006-11-18,10.5,22.3,8744.54
2006-11-18,11.0,22.3,8698.68
2006-11-18,11.5,21.85,8585.09
2006-11-18,12.0,21.4,8493.46
2006-11-18,12.5,21.45,8426.65
2006-11-18,13.0,21.5,8422.65
2006-11-18,13.5,21.9,8346.14
2006-11-18,14.0,22.3,8352.28
2006-11-18,14.5,22.3,8323.82
2006-11-18,15.0,22.3,8375.69
2006-11-18,15.5,22.3,8368.01
2006-11-18,16.0,22.3,8391.32
2006-11-18,16.5,22.15,8243.32
2006-11-18,17.0,22.0,8286.94
2006-11-18,17.5,22.1,8252.2
2006-11-18,18.0,22.2,8191.91
2006-11-18,18.5,21.6,8155.26
2006-11-18,19.0,21.0,8246.53
2006-11-18,19.5,20.85,8378.43
2006-11-18,20.0,20.7,8348.55
2006-11-18,20.5,20.5,8105.29
2006-11-18,21.0,20.3,7939.19
2006-11-18,21.5,20.15,7917.3
2006-11-18,22.0,20.0,7887.09
2006-11-18,22.5,19.95,7874.6
2006-11-18,23.0,19.9,7674.74
2006-11-18,23.5,19.8,7526.19
2006-11-19,0.0,19.7,7351.02
2006-11-19,0.5,19.45,7169.53
2006-11-19,1.0,19.2,6949.4
2006-11-19,1.5,19.1,6717.78
2006-11-19,2.0,19.0,6437.64
2006-11-19,2.5,18.9,6303.98
2006-11-19,3.0,18.8,6188.85
2006-11-19,3.5,18.7,6104.89
2006-11-19,4.0,18.6,6152.98
2006-11-19,4.5,18.5,6197.16
2006-11-19,5.0,18.4,6163.8
2006-11-19,5.5,18.25,6250.11
2006-11-19,6.0,18.1,6436.15
2006-11-19,6.5,18.7,6649.73
2006-11-19,7.0,19.30000001,6962.56
2006-11-19,7.5,20.75,7429.67
2006-11-19,8.0,22.2,7710.3
2006-11-19,8.5,23.05,8070.02
2006-11-19,9.0,23.9,8245.84
2006-11-19,9.5,23.9,8389.26
2006-11-19,10.0,23.9,8411.8
2006-11-19,10.5,24.5,8427.89
2006-11-19,11.0,25.1,8483.89
2006-11-19,11.5,25.0,8525.97
2006-11-19,12.0,24.9,8519.57
2006-11-19,12.5,25.35,8499.15
2006-11-19,13.0,25.8,8467.65
2006-11-19,13.5,26.05,8446.65
2006-11-19,14.0,26.3,8480.66
2006-11-19,14.5,26.3,8466.92
2006-11-19,15.0,26.3,8530.08
2006-11-19,15.5,25.4,8486.32
2006-11-19,16.0,24.5,8489.0
2006-11-19,16.5,24.4,8452.66
2006-11-19,17.0,24.3,8532.06
2006-11-19,17.5,24.35,8535.17
2006-11-19,18.0,24.4,8531.19
2006-11-19,18.5,23.2,8542.84
2006-11-19,19.0,22.0,8555.0
2006-11-19,19.5,21.65,8748.0
2006-11-19,20.0,21.3,8724.69
2006-11-19,20.5,21.35,8447.51
2006-11-19,21.0,21.4,8207.08
2006-11-19,21.5,21.5,8045.78
2006-11-19,22.0,21.6,7902.72
2006-11-19,22.5,21.65,7868.7
2006-11-19,23.0,21.7,7643.19
2006-11-19,23.5,21.25,7424.23
2006-11-24,0.0,20.0,8097.45
2006-11-24,0.5,20.1,7838.73
2006-11-24,1.0,20.2,7614.71
2006-11-24,1.5,20.0,7284.3
2006-11-24,2.0,19.8,6892.33
2006-11-24,2.5,19.55,6735.23
2006-11-24,3.0,19.3,6631.16
2006-11-24,3.5,19.45,6639.68
2006-11-24,4.0,19.6,6658.97
2006-11-24,4.5,19.45,6927.03
2006-11-24,5.0,19.3,7175.95
2006-11-24,5.5,19.5,7764.7
2006-11-24,6.0,19.7,8358.13
2006-11-24,6.5,20.8,8704.22
2006-11-24,7.0,21.90000001,9152.96
2006-11-24,7.5,22.95,9392.92
2006-11-24,8.0,24.0,9646.62
2006-11-24,8.5,23.65,9914.97
2006-11-24,9.0,23.3,9990.5
2006-11-24,9.5,23.55,10064.75
2006-11-24,10.0,23.8,10136.38
2006-11-24,10.5,23.7,10167.45
2006-11-24,11.0,23.6,10181.45
2006-11-24,11.5,23.9,10165.39
2006-11-24,12.0,24.2,10144.92
2006-11-24,12.5,24.3,10196.83
2006-11-24,13.0,24.4,10212.92
2006-11-24,13.5,24.4,10176.66
2006-11-24,14.0,24.4,10240.35
2006-11-24,14.5,24.4,10195.97
2006-11-24,15.0,24.4,10250.64
2006-11-24,15.5,24.6,10235.81
2006-11-24,16.0,24.8,10016.52
2006-11-24,16.5,24.5,10137.27
2006-11-24,17.0,24.2,9913.68
2006-11-24,17.5,23.95,9644.47
2006-11-24,18.0,23.7,9406.67
2006-11-24,18.5,23.7,9193.01
2006-11-24,19.0,23.7,9089.11
2006-11-24,19.5,23.7,9231.02
2006-11-24,20.0,23.7,9074.91
2006-11-24,20.5,23.6,8900.21
2006-11-24,21.0,23.5,8592.14
2006-11-24,21.5,23.1,8711.67
2006-11-24,22.0,22.7,8561.46
2006-11-24,22.5,22.4,8535.76
2006-11-24,23.0,22.1,8503.33
2006-11-24,23.5,21.7,8271.17
2006-11-25,0.0,21.3,8030.06
2006-11-25,0.5,21.0,7783.96
2006-11-25,1.0,20.7,7567.53
2006-11-25,1.5,20.8,7161.55
2006-11-25,2.0,20.9,6833.33
2006-11-25,2.5,20.7,6649.05
2006-11-25,3.0,20.5,6530.18
2006-11-25,3.5,20.3,6503.75
2006-11-25,4.0,20.1,6511.02
2006-11-25,4.5,20.0,6600.52
2006-11-25,5.0,19.9,6627.28
2006-11-25,5.5,19.9,6834.68
2006-11-25,6.0,19.9,7148.68
2006-11-25,6.5,20.05,7480.35
2006-11-25,7.0,20.2,7946.04
2006-11-25,7.5,20.3,8366.04
2006-11-25,8.0,20.4,8793.02
2006-11-25,8.5,20.65,9182.9
2006-11-25,9.0,20.9,9238.96
2006-11-25,9.5,21.0,9447.14
2006-11-25,10.0,21.1,9487.81
2006-11-25,10.5,21.75,9525.99
2006-11-25,11.0,22.4,9598.76
2006-11-25,11.5,22.35,9729.88
2006-11-25,12.0,22.3,9701.45
2006-11-25,12.5,21.95,9847.34
2006-11-25,13.0,21.6,9926.26
2006-11-25,13.5,22.05,9966.75
2006-11-25,14.0,22.5,10104.41
2006-11-25,14.5,22.05,10164.75
2006-11-25,15.0,21.6,10298.36
2006-11-25,15.5,21.1,10307.27
2006-11-25,16.0,20.6,10350.49
2006-11-25,16.5,20.25,10146.06
2006-11-25,17.0,19.9,10116.53
2006-11-25,17.5,19.75,9951.92
2006-11-25,18.0,19.6,9687.25
2006-11-25,18.5,19.45,9595.57
2006-11-25,19.0,19.3,9533.34
2006-11-25,19.5,19.15,9602.26
2006-11-25,20.0,19.0,9421.07
2006-11-25,20.5,18.95,9217.37
2006-11-25,21.0,18.9,8946.1
2006-11-25,21.5,18.7,8853.54
2006-11-25,22.0,18.5,8622.41
2006-11-25,22.5,18.35,8490.86
2006-11-25,23.0,18.2,8251.03
2006-11-25,23.5,18.15,7935.64
2006-11-26,0.0,18.1,7717.84
2006-11-26,0.5,18.05,7453.35
2006-11-26,1.0,18.0,7267.53
2006-11-26,1.5,17.9,6936.1
2006-11-26,2.0,17.8,6700.76
2006-11-26,2.5,17.85,6570.13
2006-11-26,3.0,17.9,6460.74
2006-11-26,3.5,17.85,6437.43
2006-11-26,4.0,17.8,6384.09
2006-11-26,4.5,17.8,6450.04
2006-11-26,5.0,17.8,6400.17
2006-11-26,5.5,17.85,6512.44
2006-11-26,6.0,17.9,6671.34
2006-11-26,6.5,18.35,6911.74
2006-11-26,7.0,18.8,7238.46
2006-11-26,7.5,19.25,7630.69
2006-11-26,8.0,19.7,7906.79
2006-11-26,8.5,20.1,8234.94
2006-11-26,9.0,20.5,8373.51
2006-11-26,9.5,20.55,8607.39
2006-11-26,10.0,20.6,8648.48
2006-11-26,10.5,20.65,8708.15
2006-11-26,11.0,20.7,8745.0
2006-11-26,11.5,20.9,8812.64
2006-11-26,12.0,21.1,8816.42
2006-11-26,12.5,21.35,8779.19
2006-11-26,13.0,21.6,8761.08
2006-11-26,13.5,21.8,8730.28
2006-11-26,14.0,22.0,8711.23
2006-11-26,14.5,22.1,8710.95
2006-11-26,15.0,22.2,8720.12
2006-11-26,15.5,21.9,8686.91
2006-11-26,16.0,21.6,8700.93
2006-11-26,16.5,21.65,8565.22
2006-11-26,17.0,21.7,8646.16
2006-11-26,17.5,21.5,8650.65
2006-11-26,18.0,21.3,8629.85
2006-11-26,18.5,21.2,8608.55
2006-11-26,19.0,21.1,8658.88
2006-11-26,19.5,21.1,8735.17
2006-11-26,20.0,21.1,8668.9
2006-11-26,20.5,21.05,8463.72
2006-11-26,21.0,21.0,8172.72
2006-11-26,21.5,21.05,8102.2
2006-11-26,22.0,21.1,7958.85
2006-11-26,22.5,20.95,7835.41
2006-11-26,23.0,20.8,7669.97
2006-11-26,23.5,20.7,7440.75
2006-12-01,0.0,21.3,8012.65
2006-12-01,0.5,20.85,7721.63
2006-12-01,1.0,20.4,7494.73
2006-12-01,1.5,20.3,7217.16
2006-12-01,2.0,20.2,6871.49
2006-12-01,2.5,20.1,6708.79
2006-12-01,3.0,20.0,6612.86
2006-12-01,3.5,20.1,6588.55
2006-12-01,4.0,20.2,6622.47
2006-12-01,4.5,20.3,6877.69
2006-12-01,5.0,20.4,7083.21
2006-12-01,5.5,20.4,7702.57
2006-12-01,6.0,20.4,8303.97
2006-12-01,6.5,20.85,8623.58
2006-12-01,7.0,21.3,9067.43
2006-12-01,7.5,21.85,9359.09
2006-12-01,8.0,22.4,9594.69
2006-12-01,8.5,22.9,9860.93
2006-12-01,9.0,23.4,9957.77
2006-12-01,9.5,24.6,10155.86
2006-12-01,10.0,25.79999999,10447.65
2006-12-01,10.5,23.75,10542.98
2006-12-01,11.0,21.7,10754.47
2006-12-01,11.5,21.95,10885.84
2006-12-01,12.0,22.2,11036.33
2006-12-01,12.5,22.25,11242.14
2006-12-01,13.0,22.3,11353.07
2006-12-01,13.5,21.95,11582.49
2006-12-01,14.0,21.6,11716.15
2006-12-01,14.5,20.2,11868.13
2006-12-01,15.0,18.8,12040.5
2006-12-01,15.5,19.1,12195.93
2006-12-01,16.0,19.4,12225.96
2006-12-01,16.5,19.2,12157.29
2006-12-01,17.0,19.0,11907.7
2006-12-01,17.5,18.55,11535.53
2006-12-01,18.0,18.1,11315.28
2006-12-01,18.5,18.2,11046.99
2006-12-01,19.0,18.3,10950.96
2006-12-01,19.5,18.25,10988.5
2006-12-01,20.0,18.2,10872.42
2006-12-01,20.5,18.15,10524.42
2006-12-01,21.0,18.1,10162.93
2006-12-01,21.5,18.1,10116.9
2006-12-01,22.0,18.1,9809.27
2006-12-01,22.5,17.6,9668.8
2006-12-01,23.0,17.1,9371.36
2006-12-01,23.5,16.65,8978.96
2006-12-02,0.0,16.2,8642.69
2006-12-02,0.5,16.05,8318.29
2006-12-02,1.0,15.9,7887.13
2006-12-02,1.5,15.6,7541.47
2006-12-02,2.0,15.3,7218.83
2006-12-02,2.5,15.2,6941.03
2006-12-02,3.0,15.1,6848.23
2006-12-02,3.5,14.95,6725.69
2006-12-02,4.0,14.8,6751.61
2006-12-02,4.5,14.95,6796.13
2006-12-02,5.0,15.1,6844.54
2006-12-02,5.5,15.4,7054.27
2006-12-02,6.0,15.7,7282.44
2006-12-02,6.5,15.85,7656.54
2006-12-02,7.0,16.0,8031.03
2006-12-02,7.5,16.15,8432.41
2006-12-02,8.0,16.3,8800.59
2006-12-02,8.5,16.65,9145.86
2006-12-02,9.0,17.0,9222.75
2006-12-02,9.5,17.6,9387.19
2006-12-02,10.0,18.2,9399.08
2006-12-02,10.5,18.1,9417.6
2006-12-02,11.0,18.0,9415.71
2006-12-02,11.5,18.05,9343.45
2006-12-02,12.0,18.1,9176.4
2006-12-02,12.5,18.15,9124.67
2006-12-02,13.0,18.2,9030.16
2006-12-02,13.5,18.0,9005.67
2006-12-02,14.0,17.8,8914.9
2006-12-02,14.5,17.75,8886.02
2006-12-02,15.0,17.7,8867.39
2006-12-02,15.5,17.6,8781.2
2006-12-02,16.0,17.5,8718.65
2006-12-02,16.5,17.4,8593.54
2006-12-02,17.0,17.3,8655.9
2006-12-02,17.5,17.35,8656.92
2006-12-02,18.0,17.4,8594.65
2006-12-02,18.5,17.05,8443.69
2006-12-02,19.0,16.7,8408.25
2006-12-02,19.5,16.65,8391.14
2006-12-02,20.0,16.6,8380.15
2006-12-02,20.5,16.6,8233.09
2006-12-02,21.0,16.6,8031.16
2006-12-02,21.5,16.45,7996.93
2006-12-02,22.0,16.3,7887.3
2006-12-02,22.5,15.9,7910.51
2006-12-02,23.0,15.5,7761.49
2006-12-02,23.5,15.25,7552.63
2006-12-03,0.0,15.0,7386.5
2006-12-03,0.5,14.8,7193.68
2006-12-03,1.0,14.6,6970.72
2006-12-03,1.5,14.35,6688.28
2006-12-03,2.0,14.1,6461.33
2006-12-03,2.5,14.15,6300.96
2006-12-03,3.0,14.2,6253.02
2006-12-03,3.5,13.95,6168.48
2006-12-03,4.0,13.7,6175.32
2006-12-03,4.5,13.55,6191.24
2006-12-03,5.0,13.4,6206.5
2006-12-03,5.5,13.55,6316.84
2006-12-03,6.0,13.7,6446.9
2006-12-03,6.5,14.85,6742.7
2006-12-03,7.0,16.00000001,7045.39
2006-12-03,7.5,17.45,7425.47
2006-12-03,8.0,18.9,7713.95
2006-12-03,8.5,19.1,8034.0
2006-12-03,9.0,19.3,8196.62
2006-12-03,9.5,19.55,8336.87
2006-12-03,10.0,19.8,8344.31
2006-12-03,10.5,20.5,8300.72
2006-12-03,11.0,21.2,8324.19
2006-12-03,11.5,21.25,8285.48
2006-12-03,12.0,21.3,8211.59
2006-12-03,12.5,21.1,8148.99
2006-12-03,13.0,20.9,8067.18
2006-12-03,13.5,20.8,8044.32
2006-12-03,14.0,20.7,8010.16
2006-12-03,14.5,20.95,7983.28
2006-12-03,15.0,21.2,8009.77
2006-12-03,15.5,21.1,8011.84
2006-12-03,16.0,21.0,8122.25
2006-12-03,16.5,20.8,8121.71
2006-12-03,17.0,20.6,8223.14
2006-12-03,17.5,20.4,8271.7
2006-12-03,18.0,20.2,8249.65
2006-12-03,18.5,19.9,8275.36
2006-12-03,19.0,19.6,8257.84
2006-12-03,19.5,19.5,8407.54
2006-12-03,20.0,19.4,8436.92
2006-12-03,20.5,19.4,8286.4
2006-12-03,21.0,19.4,8004.08
2006-12-03,21.5,19.25,7935.32
2006-12-03,22.0,19.1,7745.97
2006-12-03,22.5,18.9,7752.98
2006-12-03,23.0,18.7,7605.05
2006-12-03,23.5,18.3,7377.05
2006-12-08,0.0,20.2,8157.81
2006-12-08,0.5,20.2,7918.11
2006-12-08,1.0,20.2,7673.69
2006-12-08,1.5,20.05,7316.17
2006-12-08,2.0,19.9,6982.96
2006-12-08,2.5,19.7,6797.53
2006-12-08,3.0,19.5,6733.83
2006-12-08,3.5,19.45,6683.94
2006-12-08,4.0,19.4,6781.58
2006-12-08,4.5,19.25,6961.32
2006-12-08,5.0,19.1,7247.67
2006-12-08,5.5,19.15,7814.6
2006-12-08,6.0,19.2,8407.84
2006-12-08,6.5,19.55,8773.63
2006-12-08,7.0,19.9,9227.99
2006-12-08,7.5,20.75,9486.74
2006-12-08,8.0,21.6,9692.19
2006-12-08,8.5,21.75,9912.74
2006-12-08,9.0,21.9,10034.55
2006-12-08,9.5,22.3,10164.61
2006-12-08,10.0,22.7,10273.86
2006-12-08,10.5,22.95,10351.3
2006-12-08,11.0,23.2,10459.81
2006-12-08,11.5,23.15,10464.7
2006-12-08,12.0,23.1,10534.79
2006-12-08,12.5,23.0,10507.56
2006-12-08,13.0,22.9,10620.48
2006-12-08,13.5,23.2,10631.42
2006-12-08,14.0,23.5,10685.66
2006-12-08,14.5,23.35,10648.16
2006-12-08,15.0,23.2,10689.37
2006-12-08,15.5,23.0,10728.85
2006-12-08,16.0,22.8,10631.8
2006-12-08,16.5,22.4,10512.19
2006-12-08,17.0,22.0,10232.9
